timestamp,ch1
1776074472.032,-4252.799362277909
1776074472.036,-4251.122981443761
1776074472.04,-4248.351365131302
1776074472.044,-4249.536007587434
1776074472.048,-4246.540873830423
1776074472.052,-4250.877112254752
1776074472.056,-4251.547664588412
1776074472.06,-4249.580711076344
1776074472.064,-4252.821714022364
1776074472.068,-4256.621510579766
1776074472.072,-4254.811019278886
1776074472.076,-4252.5087895999895
1776074472.08,-4255.41451637918
1776074472.0839999,-4255.056888467895
1776074472.0879998,-4253.939301245129
1776074472.092,-4253.134638444739
1776074472.096,-4250.340670387825
1776074472.1,-4249.6924697986215
1776074472.1039999,-4243.322222628859
1776074472.108,-4243.054001695395
1776074472.112,-4244.88684474073
1776074472.116,-4245.9373767301295
1776074472.12,-4246.295004641414
1776074472.1239998,-4245.445638352113
1776074472.128,-4246.339708130326
1776074472.132,-4246.138542430227
1776074472.136,-4245.467990096568
1776074472.1399999,-4248.373716875758
1776074472.1439998,-4248.954862231596
1776074472.148,-4249.468952354068
1776074472.152,-4249.491304098524
1776074472.156,-4246.786743019431
1776074472.16,-4243.501036584501
1776074472.164,-4248.798400020409
1776074472.168,-4247.569054075367
1776074472.1720002,-4247.770219775465
1776074472.176,-4250.027745965451
1776074472.18,-4245.423286607657
1776074472.184,-4243.389277862225
1776074472.1880002,-4245.959728474585
1776074472.1920002,-4242.383449361736
1776074472.196,-4246.496170341512
1776074472.2,-4245.64680405221
1776074472.204,-4244.238644151526
1776074472.2080002,-4245.065658696372
1776074472.2120001,-4250.452429110102
1776074472.216,-4246.295004641414
1776074472.22,-4245.199769163104
1776074472.224,-4244.46216159608
1776074472.2280002,-4243.970423218063
1776074472.232,-4249.9830424765405
1776074472.236,-4250.027745965451
1776074472.24,-4248.150199431205
1776074472.244,-4247.613757564278
1776074472.248,-4248.977213976052
1776074472.252,-4243.277519139948
1776074472.256,-4246.585577319333
1776074472.26,-4247.07731569735
1776074472.264,-4242.1152284282725
1776074472.2680001,-4247.122019186261
1776074472.272,-4250.1618564321825
1776074472.276,-4246.630280808244
1776074472.28,-4241.93641447263
1776074472.284,-4234.180359146638
1776074472.288,-4244.015126706973
1776074472.292,-4245.199769163104
1776074472.296,-4240.014164449473
1776074472.3,-4241.444676094613
1776074472.304,-4241.6011383058
1776074472.308,-4247.345536630814
1776074472.312,-4250.899463999208
1776074472.316,-4249.424248865157
1776074472.32,-4246.406763363691
1776074472.324,-4245.22212090756
1776074472.3279998,-4246.36205987478
1776074472.332,-4247.8149232643755
1776074472.336,-4247.457295353091
1776074472.34,-4249.379545376247
1776074472.3439999,-4249.156027931694
1776074472.348,-4251.994699477518
1776074472.352,-4252.531141344445
1776074472.356,-4250.072449454361
1776074472.36,-4249.424248865157
1776074472.3639998,-4248.217254664571
1776074472.368,-4255.258054167993
1776074472.372,-4255.347461145814
1776074472.376,-4255.7944960349205
1776074472.3799999,-4254.274577411959
1776074472.3839998,-4254.073411711862
1776074472.388,-4252.419382622169
1776074472.392,-4252.017051221973
1776074472.396,-4253.939301245129
1776074472.4,-4253.894597756219
1776074472.404,-4250.765353532476
1776074472.408,-4251.03357446594
1776074472.4120002,-4250.988870977029
1776074472.4160001,-4250.832408765842
1776074472.42,-4251.502961099501
1776074472.424,-4249.826580265353
