timestamp,ch1
1770732193.5279999,-33650.79714665379
1770732193.532,-33651.40064375408
1770732193.536,-33644.60571343967
1770732193.54,-33649.32193151974
1770732193.544,-33647.578495452224
1770732193.5479999,-33641.1411930491
1770732193.5519998,-33645.27626577333
1770732193.556,-33648.04788208579
1770732193.56,-33650.35011176469
1770732193.564,-33646.37150125164
1770732193.5679998,-33649.478393730926
1770732193.572,-33648.40550999707
1770732193.576,-33646.48325997392
1770732193.58,-33653.457004243974
1770732193.5839999,-33650.75244316488
1770732193.5879998,-33646.63972218511
1770732193.592,-33641.36471049365
1770732193.596,-33647.377329752126
1770732193.6,-33653.255838543875
1770732193.6039999,-33654.82046065575
1770732193.6079998,-33650.238353042405
1770732193.612,-33650.75244316488
1770732193.616,-33647.62319894114
1770732193.62,-33644.00221633938
1770732193.624,-33641.36471049365
1770732193.628,-33654.306370533275
1770732193.632,-33651.80297515428
1770732193.6360002,-33649.52309721984
1770732193.64,-33649.92542862004
1770732193.644,-33640.13536454861
1770732193.648,-33648.11493731915
1770732193.6520002,-33650.95360886498
1770732193.6560001,-33648.003178596875
1770732193.66,-33644.65041692858
1770732193.664,-33638.36957673664
1770732193.668,-33648.427861741526
1770732193.6720002,-33645.61154194016
1770732193.676,-33648.33845476371
1770732193.68,-33654.88751588911
1770732193.684,-33653.30054203278
1770732193.688,-33644.24808552839
1770732193.6920002,-33634.99446332389
1770732193.696,-33643.91280936156
1770732193.7,-33653.47935598843
1770732193.704,-33641.923504105034
1770732193.708,-33640.4929924599
1770732193.712,-33643.42107098354
1770732193.716,-33645.924466362536
1770732193.72,-33650.17129780904
1770732193.724,-33655.915696134056
1770732193.728,-33652.071196087745
1770732193.732,-33644.78452739531
1770732193.736,-33647.15381230757
1770732193.74,-33646.43855648501
1770732193.744,-33647.82436464124
1770732193.748,-33640.33653024871
1770732193.752,-33634.92740809052
1770732193.756,-33635.55325693527
1770732193.76,-33638.302521503276
1770732193.764,-33641.588227938206
1770732193.768,-33643.51047796136
1770732193.772,-33649.23252454192
1770732193.776,-33651.60180945418
1770732193.78,-33649.94778036449
1770732193.784,-33645.142155306596
1770732193.7879999,-33641.69998666048
1770732193.7919998,-33643.398719239085
1770732193.796,-33643.06344307226
1770732193.8,-33642.974036094434
1770732193.804,-33639.353053492676
1770732193.8079998,-33631.39583246659
1770732193.812,-33634.32391099023
1770732193.816,-33637.20728602496
1770732193.82,-33639.71068140396
1770732193.824,-33643.37636749463
1770732193.8279998,-33641.65528317157
1770732193.832,-33641.96820759394
1770732193.836,-33644.24808552839
1770732193.84,-33640.56004769326
1770732193.8439999,-33636.4920302024
1770732193.8479998,-33641.81174538276
1770732193.852,-33645.23156228442
1770732193.856,-33649.72426291994
1770732193.86,-33647.55614370777
1770732193.864,-33640.113012804155
1770732193.868,-33629.65239639907
1770732193.872,-33628.311291731756
1770732193.8760002,-33631.574646422225
1770732193.88,-33632.58047492272
1770732193.884,-33630.45705919946
1770732193.888,-33627.61838765364
1770732193.8920002,-33633.89922784558
